id,batch,batch__name,employer_name,employer_logo_url,number,gross_total,job_title
4430,23,Nov 16-30 2021 Network Fees,Crosslake Technologies (437),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/bf/e1/bfe1ac0d2f4fc9ffc286b975b91bc80b.png,437-12,914.56,Senior Full-Stack Engineer (Ruby on Rails)
4429,23,Nov 16-30 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-76,480.0,Data Analyst / Growth Operations
4428,23,Nov 16-30 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-184,987.0,Software Engineer (Test Focus)
4427,23,Nov 16-30 2021 Network Fees,"Purple, Rock, Scissors (564)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/04/93/0493a58834fd52f26b9960b36e37b4b0.png,564-2,240.0,UX Architect
4426,23,Nov 16-30 2021 Network Fees,Fulcrum Workforce Solutions (366),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f5/33/f53348f9e7f54c78038dfa7fe1f44bf9.png,366-72,150.0,Digital Science – Digital Best Practices App
4425,23,Nov 16-30 2021 Network Fees,Reverb (510),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/bf/58bfb6cf8ed9d5eee7f4d31a00d9c298.png,510-5,360.0,Product Designer | 2 Roles - 1 Senior/1 Mid| Reverb
4424,23,Nov 16-30 2021 Network Fees,Compass Digital Labs (561),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/34/7e/347e066ea3c73c24601086a9aa0522ac.png,561-3,361.05,"""Product Design, Prototyper"""
4423,23,Nov 16-30 2021 Network Fees,Common Sense Networks (13),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1b/4c/1b4c1712653ec22c90875e8b2e95f8db.png,13-62,1367.4,Walled Garden web application development
4422,23,Nov 16-30 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-257,220.0,TaskRabbit Full Stack Engineer
4421,23,Nov 16-30 2021 Network Fees,DataCamp (551),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fa/f8/faf8adff8ccdb5fe63f970476595ee6e.png,551-5,720.0,Software Engineer (JS/TypeScript)
4420,23,Nov 16-30 2021 Network Fees,DubClub (449),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/33/d6/33d6fde93a647abf2892f0403faa295d.png,449-6,790.5,Principal Full Stack Developer
4419,23,Nov 16-30 2021 Network Fees,Snowcrash (605),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0f/5e/0f5e4a15d70bab422182ce9a2f2ad133.png,605-1,112.0,Rust Engineer
4418,23,Nov 16-30 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-187,50.0,Associate QA Engineer
4417,23,Nov 16-30 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-162,400.0,"""Sr. Product Designer, Sell Side"""
4416,23,Nov 16-30 2021 Network Fees,Pendo.io (273),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/4e/82/4e825de1aa99dbb68decc7db7999a7fe.png,273-23,640.0,Sr UX/UI Designer
4415,23,Nov 16-30 2021 Network Fees,NextRoll (418),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/32/6e/326e7d7baa2ec0883353db64d326b231.png,418-16,360.0,Senior Product Designer
4414,23,Nov 16-30 2021 Network Fees,Flylance (473),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/db/d0/dbd018806dbcaff11906199a3f999381.png,473-5,546.0,Sr. Front End Developer - Fintech
4413,23,Nov 16-30 2021 Network Fees,McKinsey & Company (541),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/7f/eb7f1c36bfed99d95ba32795ca57ce0e.png,541-21,1501.92,Lead Visual Designer
4450,23,Nov 16-30 2021 Network Fees,Hallsy (378),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/95/63/9563a219977e917b1e5cecc65a8c2a57.png,378-19,45.0,React Dev (Startup)
4451,23,Nov 16-30 2021 Network Fees,LexGo (304),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a5/0c/a50c837e2c583455dee51318b12f1368.png,304-14,252.0,Senior Product Designer
4452,23,Nov 16-30 2021 Network Fees,McKinsey & Company (541),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/7f/eb7f1c36bfed99d95ba32795ca57ce0e.png,541-19,600.0,Product Designer
4453,23,Nov 16-30 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-183,600.0,Research Engineer / Cryptoeconomist
4454,23,Nov 16-30 2021 Network Fees,Cisco (468),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/2f/7b/2f7b8914a7cd075cd4dfefaeb19b039f.png,468-5,1202.7,Design Prototyper
4455,23,Nov 16-30 2021 Network Fees,Coursera (127),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e6/81/e681a8cd1ed80f1df11e9a6717034148.png,127-61,1008.0,Technical Program Manager
4456,23,Nov 16-30 2021 Network Fees,Sartorial Group (379),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,379-3,400.0,iOS Engineer
4457,23,Nov 16-30 2021 Network Fees,Fulcrum Workforce Solutions (366),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f5/33/f53348f9e7f54c78038dfa7fe1f44bf9.png,366-71,400.0,Project Manager - Acquisitions of New Sites
4458,23,Nov 16-30 2021 Network Fees,McKinsey & Company (541),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/7f/eb7f1c36bfed99d95ba32795ca57ce0e.png,541-14,1501.92,Lead Visual Designer
4459,23,Nov 16-30 2021 Network Fees,GroovePacker (553),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e9/91/e9919cd299be24bbbbc7e329680672f1.png,553-3,70.77,Front End Developer - React JS / React Native
4460,23,Nov 16-30 2021 Network Fees,Fulcrum Workforce Solutions (366),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f5/33/f53348f9e7f54c78038dfa7fe1f44bf9.png,366-70,560.0,IAM Manager - IT Security
4461,23,Nov 16-30 2021 Network Fees,McKinsey & Company (541),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/7f/eb7f1c36bfed99d95ba32795ca57ce0e.png,541-15,2299.82,Lead UX/Service Designer (McKinsey)
4462,23,Nov 16-30 2021 Network Fees,Fabric (214),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0d/e6/0de689d72125d61ae5f3c84be22d2a3b.png,214-89,391.0,Technical Writer
4463,23,Nov 16-30 2021 Network Fees,Pacific Life (94),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f0/1f/f01f7550e079b399682ab6a961123087.png,94-155,360.0,UI/UX Designer
4464,23,Nov 16-30 2021 Network Fees,Goldman Sachs - Marcus (321),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ae/bb/aebb5a22021f32aed1b64194ec43cf96.png,321-15,480.0,Marcus: Cards Engineering - Apple Card (W2 & Benefits provided)
4465,23,Nov 16-30 2021 Network Fees,Goldman Sachs - Marcus (321),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ae/bb/aebb5a22021f32aed1b64194ec43cf96.png,321-16,480.0,Marcus: Cards Engineering - Apple Card (W2 & Benefits provided)
4466,23,Nov 16-30 2021 Network Fees,Solvvy (34),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/d6/ebd62947e10320c1aca8580fdfe30ea7.png,34-39,400.0,Senior Product Designer
4467,23,Nov 16-30 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-160,472.0,"""Sr. Product Designer, Sell Side"""
4468,23,Nov 16-30 2021 Network Fees,Med'Advisors (507),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/3c/54/3c54ee9d83b2f6e367d46aaa4aa391eb.png,507-3,72.21,Digital Marketer
4469,23,Nov 16-30 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-76,960.0,Sr. Interaction Designer
4470,23,Nov 16-30 2021 Network Fees,"Keller Williams Realty, Inc. (199)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/95/80/958060ba71b5b4fa3a19f38d10c53317.png,199-14,360.0,UX Designer (KW Product Team) - 6 month Contract to Hire
4471,23,Nov 16-30 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-38,285.0,Frontend Software Developer (React)
4472,23,Nov 16-30 2021 Network Fees,HOVER Inc. (139),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/e3/d5e3579c353184ae145c0ae058ce3014.png,139-12,92.43,Sr Front-End Engineer
4473,23,Nov 16-30 2021 Network Fees,Twitter (452),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/cb/53/cb530b2cfbcae799db729aa2546edd63.png,452-11,1344.0,Sr. Product Designer
4474,23,Nov 16-30 2021 Network Fees,minds + assembly (536),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1f/30/1f307a6ada63e16894eb663828e3d836.png,536-6,140.0,Front End Developer
4475,23,Nov 16-30 2021 Network Fees,Teladoc (292),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/22/ac/22ac988f1b4664a8d6b1d01d6c2689ea.png,292-37,2100.0,"""Senior Product Designer, Provider Experience"""
4476,23,Nov 16-30 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-161,340.0,Sr Visual Designer
4477,23,Nov 16-30 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fc/0c/fc0c74f3448db197e9097c346cac6d7b.png,149-80,160.0,Data Engineer
4478,23,Nov 16-30 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-255,240.0,Senior React Native Engineer
4479,23,Nov 16-30 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-254,260.0,Sr. Front End Developer - React Native
4480,23,Nov 16-30 2021 Network Fees,Nortal Information Technology Solutions LLC (335),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/07/71/0771ae39fd258e96e9840bb9c2538b82.png,335-36,500.0,Product Manager (Fintech)
4481,23,Nov 16-30 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-185,183.5,Rockstar UI/UX and Web Designer
4482,23,Nov 16-30 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-75,440.0,Sr. Interaction Designer
4483,23,Nov 16-30 2021 Network Fees,First Republic Bank (287),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/04/95/0495fe5e5c03fbe30e11cccfb16a6901.png,287-17,540.0,Sr Data Engineer
4484,23,Nov 16-30 2021 Network Fees,Etsy (409),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ad/df/addfb6cc6101842f35b3f3867633773d.png,409-7,400.0,"""Senior Product Designer, Cross-Marketplace Experience (Option for W2 or Contract) | Etsy"""
4485,23,Nov 16-30 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-157,380.0,"""UX Content Designer, Design Systems"""
4486,23,Nov 16-30 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-158,520.0,"""Sr Product Designer, Design System"""
4487,23,Nov 16-30 2021 Network Fees,Booster Fuels (160),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b8/a7/b8a7adf2d4d8566bf33499f134f2b7a9.png,160-3,440.0,"""Product Manager, Fleet"""
4488,23,Nov 16-30 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-73,480.0,Engineering Manager / Tech Lead
4489,23,Nov 16-30 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-74,480.0,Engineering Manager / Tech Lead
4490,23,Nov 16-30 2021 Network Fees,Molex (392),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a3/91/a391fb60f43844077bef202042fdf778.png,392-18,880.0,Design Technologist
4491,23,Nov 16-30 2021 Network Fees,Pacific Life (94),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f0/1f/f01f7550e079b399682ab6a961123087.png,94-154,360.0,Senior Back-End Developer
4492,23,Nov 16-30 2021 Network Fees,Home Care Assistance (193),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/59/5d/595d0e63043132278f4081f47aaea243.png,193-76,600.0,Senior DevOps Engineer
4493,23,Nov 16-30 2021 Network Fees,Home Care Assistance (193),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/59/5d/595d0e63043132278f4081f47aaea243.png,193-77,1100.0,Senior DevOps Engineer
4494,23,Nov 16-30 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-159,500.0,"""Sr. Product Designer, Sell Side"""
4495,23,Nov 16-30 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-75,320.0,Growth Sr/Software - Engineer Tech Lead
4496,23,Nov 16-30 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-120,602.0,Product Manager / Business Analyst
4497,23,Nov 16-30 2021 Network Fees,Allstate (416),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/3f/bf/3fbf71bfd5dc8f475fa3d6cf1bc4364b.png,416-8,460.0,"""Prototyper, Product Designer"""
4498,23,Nov 16-30 2021 Network Fees,MAJR (520),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e9/fa/e9fab1150649843435645564660d8877.png,520-6,583.8,UX / UI / Web Designer
4499,23,Nov 16-30 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-74,320.0,Senior Web Designer
4500,23,Nov 16-30 2021 Network Fees,Tango (318),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/4e/f2/4ef2bc83288ca1ed8b53bebef340c55f.png,318-13,576.0,Senior Frontend Engineer - Typescript + React + CSS
4501,23,Nov 16-30 2021 Network Fees,CarGurus Inc (180),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1f/df/1fdf324eb30a226a6d78a96702e0f575.png,180-35,320.0,Principal Software Engineer
4502,23,Nov 16-30 2021 Network Fees,INTROMERICA (532),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e2/b9/e2b9b7b898d4e523112d9b275bca4c08.png,532-5,90.0,Full Stack React Native Developer
4503,23,Nov 16-30 2021 Network Fees,Solvvy (34),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/d6/ebd62947e10320c1aca8580fdfe30ea7.png,34-38,360.0,IT Support Engineer
4504,23,Nov 16-30 2021 Network Fees,Pacific Western Bank (153),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/3c/cf/3ccfaf275537ebbe608c58caa28439c5.png,153-17,320.0,Sr. Digital Products and Services Designer
4505,23,Nov 16-30 2021 Network Fees,Pacific Western Bank (153),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/3c/cf/3ccfaf275537ebbe608c58caa28439c5.png,153-18,320.0,Sr. Digital Products and Services Designer
4506,23,Nov 16-30 2021 Network Fees,Big Sky Health (14),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c7/a7/c7a78efbee72ee6f29a998ca17297435.png,14-29,968.0,QA Engineer
4507,23,Nov 16-30 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-156,204.0,Sr Visual Designer
4508,23,Nov 16-30 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-182,1537.6,Software Engineer (Test Focus)
4509,23,Nov 16-30 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-117,370.0,Product Manager
4510,23,Nov 16-30 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-118,212.5,Product Manager
4511,23,Nov 16-30 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-72,206.0,Growth - Marketing Automation
4512,23,Nov 16-30 2021 Network Fees,Nortal Information Technology Solutions LLC (335),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/07/71/0771ae39fd258e96e9840bb9c2538b82.png,335-35,880.0,Senior Product Owner
4513,23,Nov 16-30 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-253,220.0,TaskRabbit Full Stack Engineer
4514,23,Nov 16-30 2021 Network Fees,Deloitte (47),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/17/04/17045c8e6200a63e46c9d91a43e9fbd0.png,47-53,624.0,Product Owner
4515,23,Nov 16-30 2021 Network Fees,MAJR (520),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e9/fa/e9fab1150649843435645564660d8877.png,520-5,333.5,Senior Full Stack Developer
4516,23,Nov 16-30 2021 Network Fees,Retextion (576),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,576-9,560.0,Backend Engineer
4517,23,Nov 16-30 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-37,340.0,Frontend Software Developer (React)
4518,23,Nov 16-30 2021 Network Fees,Reverb (510),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/bf/58bfb6cf8ed9d5eee7f4d31a00d9c298.png,510-4,360.0,Product Designer | 2 Roles - 1 Senior/1 Mid| Reverb
4519,23,Nov 16-30 2021 Network Fees,iRacing (590),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/49/09/49095e9b3053fb97b0c7124a5d8e06c3.png,590-1,225.0,Senior Web Developer - React/Redux
4520,23,Nov 16-30 2021 Network Fees,NextRoll (418),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/32/6e/326e7d7baa2ec0883353db64d326b231.png,418-15,360.0,Senior Product Designer
4521,23,Nov 16-30 2021 Network Fees,Graphite (284),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/2a/57/2a57e07a81d77b375cff781c8c8cb457.png,284-16,241.2,Web UI/UX Designer
4412,23,Nov 16-30 2021 Network Fees,Pacific Life (94),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f0/1f/f01f7550e079b399682ab6a961123087.png,94-156,216.0,Senior Back-End Developer
4411,23,Nov 16-30 2021 Network Fees,Etsy (409),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ad/df/addfb6cc6101842f35b3f3867633773d.png,409-8,240.0,"""Senior Product Designer, Cross-Marketplace Experience (Option for W2 or Contract) | Etsy"""
4410,23,Nov 16-30 2021 Network Fees,Coursera (127),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e6/81/e681a8cd1ed80f1df11e9a6717034148.png,127-62,806.4,Technical Program Manager
4409,23,Nov 16-30 2021 Network Fees,Colgate Palmolive (280),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e2/84/e2842c3a5f05d2a0623544604097751c.png,280-32,522.62,Sr. Editorial Content Writer
4408,23,Nov 16-30 2021 Network Fees,McKinsey & Company (541),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/7f/eb7f1c36bfed99d95ba32795ca57ce0e.png,541-20,1540.77,Lead Service Design
4407,23,Nov 16-30 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-77,256.0,Frontend Engineer
4406,23,Nov 16-30 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-61,209.0,UX / Service Designer
4405,23,Nov 16-30 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-60,720.0,"""Full Stack Web Developer - Drupal, PHP, JavaScript"""
4404,23,Nov 16-30 2021 Network Fees,McKinsey & Company (541),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/7f/eb7f1c36bfed99d95ba32795ca57ce0e.png,541-22,1033.56,Lead UX Designer
4403,23,Nov 16-30 2021 Network Fees,Wayfair - ISC (328),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d0/63/d063fd0b1aae5424f6d4f99903366373.png,328-17,3120.0,"""Senior Software Machine Learning Engineer (Python, Java, Kafka, Kubernetes)"""
4402,23,Nov 16-30 2021 Network Fees,First Republic Bank (287),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/04/95/0495fe5e5c03fbe30e11cccfb16a6901.png,287-18,324.0,Sr Data Engineer
4401,23,Nov 16-30 2021 Network Fees,Solvvy (34),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/d6/ebd62947e10320c1aca8580fdfe30ea7.png,34-40,242.5,Senior Product Designer
4400,23,Nov 16-30 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-80,448.0,Growth Sr/Software - Engineer Tech Lead
4399,23,Nov 16-30 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-77,264.0,Sr. Interaction Designer
4398,23,Nov 16-30 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-79,320.0,Frontend Engineer
4397,23,Nov 16-30 2021 Network Fees,Nortal Information Technology Solutions LLC (335),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/07/71/0771ae39fd258e96e9840bb9c2538b82.png,335-37,500.0,Product Manager (Fintech)
4396,23,Nov 16-30 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-163,304.0,"""UX Content Designer, Design Systems"""
4395,23,Nov 16-30 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-259,448.0,Full Stack Engineer: Ruby on Rails and React
4394,23,Nov 16-30 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-78,630.0,Senior Copy Writer
4393,23,Nov 16-30 2021 Network Fees,Fulcrum Workforce Solutions (366),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f5/33/f53348f9e7f54c78038dfa7fe1f44bf9.png,366-73,504.0,IAM Manager - IT Security
